node_id,label,source_file,line,file_type,unique_degree,classification,evidence,confidence,recommended_action
components_launch_statepanel_icons,icons,components/launch/StatePanel.tsx,L10,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_launch_utilitypage_searchable,searchable,components/launch/UtilityPage.tsx,L9,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_media_responsiveimage_optimizedimage,OptimizedImage,components/media/ResponsiveImage.tsx,L12,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_media_responsiveimage_optimizedvariant,OptimizedVariant,components/media/ResponsiveImage.tsx,L4,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_media_responsiveimage_responsiveimageprops,ResponsiveImageProps,components/media/ResponsiveImage.tsx,L24,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_media_responsiveimage_manifest,manifest,components/media/ResponsiveImage.tsx,L37,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_motion_imagereveal_imagerevealprops,ImageRevealProps,components/motion/ImageReveal.tsx,L8,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_motion_magneticbutton_magneticbuttonprops,MagneticButtonProps,components/motion/MagneticButton.tsx,L9,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_motion_motionmarquee_motionmarqueeprops,MotionMarqueeProps,components/motion/MotionMarquee.tsx,L6,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_motion_scrollstory_scrollstoryprops,ScrollStoryProps,components/motion/ScrollStory.tsx,L15,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_motion_textreveal_textrevealprops,TextRevealProps,components/motion/TextReveal.tsx,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_recipes_recipedetailpage_stat,Stat(),components/recipes/RecipeDetailPage.tsx,L57,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_recipes_referencerecipespage_recipecard,RecipeCard(),components/recipes/ReferenceRecipesPage.tsx,L69,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_recipes_referencerecipespage_truststrip,TrustStrip(),components/recipes/ReferenceRecipesPage.tsx,L75,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_recipes_referencerecipespage_categoryicons,categoryIcons,components/recipes/ReferenceRecipesPage.tsx,L15,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_recipes_referencerecipespage_ease,ease,components/recipes/ReferenceRecipesPage.tsx,L14,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_security_recaptcha_window,Window,components/security/recaptcha.ts,L4,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_seo_analytics_analyticseventlisteners,AnalyticsEventListeners(),components/seo/Analytics.tsx,L141,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_seo_analytics_googleanalytics,GoogleAnalytics(),components/seo/Analytics.tsx,L50,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_seo_analytics_googletagmanager,GoogleTagManager(),components/seo/Analytics.tsx,L84,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_seo_analytics_microsoftclarity,MicrosoftClarity(),components/seo/Analytics.tsx,L99,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_seo_analytics_pageviewtracker,PageViewTracker(),components/seo/Analytics.tsx,L115,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_seo_structureddata_structureddataprops,StructuredDataProps,components/seo/StructuredData.tsx,L3,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_filterchecks,FilterChecks(),components/shop/ReferenceShopPage.tsx,L111,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_product,Product,components/shop/ReferenceShopPage.tsx,L43,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_productimage,ProductImage(),components/shop/ReferenceShopPage.tsx,L83,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_quantity,Quantity(),components/shop/ReferenceShopPage.tsx,L87,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_categoryoptions,categoryOptions,components/shop/ReferenceShopPage.tsx,L78,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_collectionoptions,collectionOptions,components/shop/ReferenceShopPage.tsx,L80,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_dietaryoptions,dietaryOptions,components/shop/ReferenceShopPage.tsx,L79,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_ease,ease,components/shop/ReferenceShopPage.tsx,L39,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_fallbackshopproducts,fallbackShopProducts,components/shop/ReferenceShopPage.tsx,L61,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_shop_referenceshoppage_sortoptions,sortOptions,components/shop/ReferenceShopPage.tsx,L81,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_sustainability_referencesustainabilitypage_methodologydialog,MethodologyDialog(),components/sustainability/ReferenceSustainabilityPage.tsx,L87,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_sustainability_referencesustainabilitypage_ease,ease,components/sustainability/ReferenceSustainabilityPage.tsx,L16,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_sustainability_referencesustainabilitypage_impactcards,impactCards,components/sustainability/ReferenceSustainabilityPage.tsx,L29,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_sustainability_referencesustainabilitypage_stages,stages,components/sustainability/ReferenceSustainabilityPage.tsx,L22,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
components_sustainability_referencesustainabilitypage_values,values,components/sustainability/ReferenceSustainabilityPage.tsx,L18,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
eslint_config_compat,compat,eslint.config.mjs,L3,code,1,manual review,Weak connectivity is insufficient to establish non-use.,Unknown,Inspect source and route behavior.
eslint_config_eslintconfig,eslintConfig,eslint.config.mjs,L7,code,1,manual review,Weak connectivity is insufficient to establish non-use.,Unknown,Inspect source and route behavior.
infra_bin_dotco_backend_app,app,infra/bin/dotco-backend.ts,L5,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
infra_bin_dotco_backend_stack,stack,infra/bin/dotco-backend.ts,L14,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
infra_lib_dotco_backend_stack_dotcobackendstackprops,DotCoBackendStackProps,infra/lib/dotco-backend-stack.ts,L25,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
infra_lib_dotco_backend_stack_envname,EnvName,infra/lib/dotco-backend-stack.ts,L22,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
infra_lib_dotco_backend_stack_reporoot,repoRoot,infra/lib/dotco-backend-stack.ts,L23,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
infra_package_json_types_node,@types/node,infra/package.json,L17,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_json_aws_cdk,aws-cdk,infra/package.json,L18,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
aws_cdk_lib,aws-cdk-lib,infra/package.json,L13,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_scripts_build,build,infra/package.json,L7,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
constructs,constructs,infra/package.json,L14,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_json_esbuild,esbuild,infra/package.json,L19,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_name,name,infra/package.json,L2,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_private,private,infra/package.json,L4,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_scripts_synth,synth,infra/package.json,L10,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_scripts_test,test,infra/package.json,L9,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_json_tsx,tsx,infra/package.json,L20,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_type,type,infra/package.json,L5,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_scripts_typecheck,typecheck,infra/package.json,L8,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_json_typescript,typescript,infra/package.json,L21,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_package_version,version,infra/package.json,L3,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_json_ref_es2022,ES2022,infra/tsconfig.json,L4,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
ref_bin_ts,bin/**/*.ts,infra/tsconfig.json,L12,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
ref_lib_ts,lib/**/*.ts,infra/tsconfig.json,L12,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_compileroptions_module,module,infra/tsconfig.json,L5,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_compileroptions_moduleresolution,moduleResolution,infra/tsconfig.json,L6,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_json_ref_node,node,infra/tsconfig.json,L10,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_compileroptions_outdir,outDir,infra/tsconfig.json,L9,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_compileroptions_skiplibcheck,skipLibCheck,infra/tsconfig.json,L8,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_compileroptions_strict,strict,infra/tsconfig.json,L7,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
infra_tsconfig_compileroptions_target,target,infra/tsconfig.json,L3,code,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
ref_test_ts,test/**/*.ts,infra/tsconfig.json,L12,concept,1,test/dev utility or config,"CI, migration, test, or configuration entry point.",Strong evidence,Check package scripts/CI invocation first.
lib_admin_actions_failedlogins,failedLogins,lib/admin/actions.ts,L39,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_actions_forgotpasswordschema,forgotPasswordSchema,lib/admin/actions.ts,L29,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_actions_loginschema,loginSchema,lib/admin/actions.ts,L21,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_audit_auditinput,AuditInput,lib/admin/audit.ts,L8,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_data_adminnavitem,AdminNavItem,lib/admin/data.ts,L33,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_data_mediaassets,mediaAssets,lib/admin/data.ts,L124,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_media_actions_localmediaasset,LocalMediaAsset,lib/admin/media-actions.ts,L11,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_media_actions_mediaprovider,MediaProvider,lib/admin/media-actions.ts,L22,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_rbac_getrolepermissions,getRolePermissions(),lib/admin/rbac.ts,L40,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_admin_rbac_rolepermissions,rolePermissions,lib/admin/rbac.ts,L26,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_analytics_events_analyticseventname,AnalyticsEventName,lib/analytics/events.ts,L1,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_analytics_events_analyticseventparams,AnalyticsEventParams,lib/analytics/events.ts,L27,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_analytics_events_window,Window,lib/analytics/events.ts,L30,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_animation_motion_constants_comotion,coMotion,lib/animation/motion-constants.ts,L1,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_animation_motion_constants_corevealvariants,coRevealVariants,lib/animation/motion-constants.ts,L21,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_animations_coconut_motion_coconutmotion,CoconutMotion,lib/animations/coconut-motion.ts,L36,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_animations_coconut_motion_coconutease,coconutEase,lib/animations/coconut-motion.ts,L34,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_auth_aws_session_awssessionpayload,AwsSessionPayload,lib/auth/aws-session.ts,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_auth_supabase_auth_issupabaseauthconfigured,isSupabaseAuthConfigured(),lib/auth/supabase-auth.ts,L7,code,1,manual review,Weak connectivity is insufficient to establish non-use.,Unknown,Inspect source and route behavior.
lib_auth_supabase_auth_supabaseauthconfig,supabaseAuthConfig,lib/auth/supabase-auth.ts,L1,code,1,manual review,Weak connectivity is insufficient to establish non-use.,Unknown,Inspect source and route behavior.
lib_auth_verification_state_verificationstate,VerificationState,lib/auth/verification-state.ts,L10,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_auth_verification_state_allowedreturnpaths,allowedReturnPaths,lib/auth/verification-state.ts,L8,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_backend_api_client_dotcoapierror_constructor,.constructor(),lib/backend/api-client.ts,L27,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_backend_api_client_apierrorenvelope,ApiErrorEnvelope,lib/backend/api-client.ts,L13,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_backend_api_client_dotcoapi,dotcoApi,lib/backend/api-client.ts,L67,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_backend_api_client_dotcofetch,dotcoFetch(),lib/backend/api-client.ts,L47,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_backend_api_client_toquerystring,toQueryString(),lib/backend/api-client.ts,L38,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_cart_cart_context_cartcontext,CartContext,lib/cart/cart-context.tsx,L38,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_cart_cart_context_cartcontextvalue,CartContextValue,lib/cart/cart-context.tsx,L24,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_cart_cart_context_cartitem,CartItem,lib/cart/cart-context.tsx,L7,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_cart_cart_context_previewprices,previewPrices,lib/cart/cart-context.tsx,L12,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_productstatus,ProductStatus,lib/catalog.ts,L3,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_recipe,Recipe,lib/catalog.ts,L111,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_recipecategory,RecipeCategory,lib/catalog.ts,L109,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_communitynotes,communityNotes,lib/catalog.ts,L266,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_recipecategories,recipeCategories,lib/catalog.ts,L95,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_socialstories,socialStories,lib/catalog.ts,L284,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_catalog_usagedirections,usageDirections,lib/catalog.ts,L259,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_timeline,timeline,lib/content.ts,L98,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_actions_contenttypeschema,contentTypeSchema,lib/content/actions.ts,L15,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_actions_contenttypes,contentTypes,lib/content/actions.ts,L14,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_content_source_fallbackcontentsource_gethomepagecontent,.getHomepageContent(),lib/content/content-source.ts,L55,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_content_source_fallbackcontentsource_getseometadata,.getSeoMetadata(),lib/content/content-source.ts,L56,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_content_source_firestorecontentsource_getseometadata,.getSeoMetadata(),lib/content/content-source.ts,L80,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_content_source_awsdevcontentsource_getseometadata,.getSeoMetadata(),lib/content/content-source.ts,L114,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_content_source_awsdevcontentsource_gettestimonials,.getTestimonials(),lib/content/content-source.ts,L112,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_content_source_fallbackseo,fallbackSeo(),lib/content/content-source.ts,L128,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_fallback_data_toslug,toSlug(),lib/content/fallback-data.ts,L50,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_revalidate_pathsbytype,pathsByType,lib/content/revalidate.ts,L6,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_server_mergebyid,mergeById(),lib/content/server.ts,L26,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_types_homepagetrustbadge,HomepageTrustBadge,lib/content/types.ts,L89,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_types_mediacontent,MediaContent,lib/content/types.ts,L120,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_types_publicationstatus,PublicationStatus,lib/content/types.ts,L1,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_validation_base,base,lib/content/validation.ts,L12,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_validation_publicationstatus,publicationStatus,lib/content/validation.ts,L4,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_content_validation_seoschema,seoSchema,lib/content/validation.ts,L5,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_actions_customerauthstate,CustomerAuthState,lib/customer/actions.ts,L10,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_actions_optionaltext,optionalText(),lib/customer/actions.ts,L12,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_actions_profileschema,profileSchema,lib/customer/actions.ts,L13,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_auth_config_customeraccountstatus,CustomerAccountStatus,lib/customer/auth-config.ts,L1,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_auth_configuredsessiondays,configuredSessionDays,lib/customer/auth.ts,L8,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_aws_api_customerprofilerecord,CustomerProfileRecord,lib/customer/aws-api.ts,L15,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_aws_api_clearcustomersessioncookie,clearCustomerSessionCookie(),lib/customer/aws-api.ts,L64,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_use_saved_content_savedpayload,SavedPayload,lib/customer/use-saved-content.ts,L16,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_customer_use_saved_content_fieldbykind,fieldByKind,lib/customer/use-saved-content.ts,L8,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_auth_rest_firebaselookupuser,FirebaseLookupUser,lib/firebase/auth-rest.ts,L3,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_client_getgoogleauthprovider,getGoogleAuthProvider(),lib/firebase/client.ts,L35,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_collections_firestorecollectionname,FirestoreCollectionName,lib/firebase/collections.ts,L25,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_config_getfirebasepublicmissingkeys,getFirebasePublicMissingKeys(),lib/firebase/config.ts,L20,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_activitylogdocument,ActivityLogDocument,lib/firebase/models.ts,L96,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_admindocument,AdminDocument,lib/firebase/models.ts,L26,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_auditlogdocument,AuditLogDocument,lib/firebase/models.ts,L104,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_basedocument,BaseDocument,lib/firebase/models.ts,L5,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_brandassetdocument,BrandAssetDocument,lib/firebase/models.ts,L144,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_contactformdocument,ContactFormDocument,lib/firebase/models.ts,L172,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_journaldocument,JournalDocument,lib/firebase/models.ts,L63,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_medialibrarydocument,MediaLibraryDocument,lib/firebase/models.ts,L158,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_newsletterdocument,NewsletterDocument,lib/firebase/models.ts,L74,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_orderdocument,OrderDocument,lib/firebase/models.ts,L88,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
lib_firebase_models_permissiondocument,PermissionDocument,lib/firebase/models.ts,L138,code,1,indirectly referenced,Repository search finds references beyond AST edges.,Strong evidence,Search dynamic imports and runtime strings first.
